name,orcid,link,date,is_a_link,id,automatic_pdf_download
Anna Maria Grabowska,https://orcid.org/0000-0003-2156-350X,https://doi.org/10.1016/j.dcn.2019.100683,2019-10,1,Anna_Maria_Grabowska_2,1
Anna Maria Grabowska,https://orcid.org/0000-0003-2156-350X,https://doi.org/10.1038/s41598-018-21857-1,2018,1,Anna_Maria_Grabowska_3,1
Anna Maria Grabowska,https://orcid.org/0000-0003-2156-350X,https://doi.org/10.1038/s41598-017-18878-7,2018,1,Anna_Maria_Grabowska_4,1
Anna Maria Grabowska,https://orcid.org/0000-0003-2156-350X,https://doi.org/10.1371/journal.pone.0176591,2017,1,Anna_Maria_Grabowska_5,0
Anna Maria Grabowska,https://orcid.org/0000-0003-2156-350X,https://doi.org/10.1002/jnr.23953,2017,1,Anna_Maria_Grabowska_6,1
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://sci-hub.se/10.1038/s41598-021-85943-7,2021-03-19,1,Damian_Wojciech_Grabowski_1,1
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://sci-hub.se/10.3389/fpsyt.2020.569981,2020-09-09,1,Damian_Wojciech_Grabowski_2,1
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.1108/bjm-01-2017-0023,2018-01-02,1,Damian_Wojciech_Grabowski_3,1
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.29119/1641-3466.2017.106.17,2017,1,Damian_Wojciech_Grabowski_4,0
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.18290/rpsych.2017.20.1-6en,2017,1,Damian_Wojciech_Grabowski_5,0
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.15678/eber.2017.050202,2017,1,Damian_Wojciech_Grabowski_6,0
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.18290/rpsych.2017.20.1-6pl,2017,1,Damian_Wojciech_Grabowski_7,0
Alicja Magdalena Grochowska,https://orcid.org/0000-0002-7104-5738,https://doi.org/10.15678/pjoep.2017.12.03,2017,1,Alicja_Magdalena_Grochowska_1,0
Katarzyna Growiec,https://orcid.org/0000-0002-4448-2561,https://sci-hub.se/10.1073/pnas.2023846118,2021-08-23,1,Katarzyna_Growiec_1,0
Katarzyna Growiec,https://orcid.org/0000-0002-4448-2561,https://doi.org/10.1038/s41467-021-21602-9,2021-03-05,1,Katarzyna_Growiec_2,1
Katarzyna Growiec,https://orcid.org/0000-0002-4448-2561,https://doi.org/10.18564/jasss.4178,2020,1,Katarzyna_Growiec_3,0
Katarzyna Growiec,https://orcid.org/0000-0002-4448-2561,https://doi.org/10.1016/j.socnet.2018.05.002,2018,1,Katarzyna_Growiec_4,1
Katarzyna Anna Grunt-Mejer,https://orcid.org/0000-0001-5679-5322,https://doi.org/10.1136/medethics-2020-107153,2021,1,Katarzyna_Anna_Grunt-Mejer_1,1
Katarzyna Anna Grunt-Mejer,https://orcid.org/0000-0001-5679-5322,https://doi.org/10.1007/s10508-020-01787-8,2020-11-28,1,Katarzyna_Anna_Grunt-Mejer_2,1
Katarzyna Anna Grunt-Mejer,https://orcid.org/0000-0001-5679-5322,https://doi.org/10.1016/j.jsxm.2017.04.404,2017-05,1,Katarzyna_Anna_Grunt-Mejer_6,1
Daniela Maria Hekiert,https://orcid.org/0000-0002-6108-993X,https://doi.org/10.18290/rpsych.2019.22.1-2,2019,1,Daniela_Maria_Hekiert_1,0
Anna Maria Hełka,https://orcid.org/0000-0002-3242-2553,https://sci-hub.se/10.35808/ersj/2012,2021-02-27,1,Anna_Maria_Hełka_1,0
Anna Maria Hełka,https://orcid.org/0000-0002-3242-2553,https://doi.org/10.1177/0033294118768671,2018,1,Anna_Maria_Hełka_2,1
Irena Iskra-Golec,https://orcid.org/0000-0002-7236-4394,https://doi.org/10.1177/1477153519876969,2020,1,Irena_Iskra-Golec_1,1
Irena Iskra-Golec,https://orcid.org/0000-0002-7236-4394,https://doi.org/10.2486/indhealth.sw-4,2019,1,Irena_Iskra-Golec_2,1
Irena Iskra-Golec,https://orcid.org/0000-0002-7236-4394,https://doi.org/10.5709/acp-0224-0,2017,1,Irena_Iskra-Golec_3,1
Irena Iskra-Golec,https://orcid.org/0000-0002-7236-4394,https://doi.org/10.13075/ijomeh.1896.00670,2017,1,Irena_Iskra-Golec_4,0
Magdalena Zyta Jabłońska,https://orcid.org/0000-0003-4802-2842,https://doi.org/10.5406/amerjpsyc.134.1.0001,2021,1,Magdalena_Zyta_Jabłońska_1,0
Magdalena Zyta Jabłońska,https://orcid.org/0000-0003-4802-2842,https://doi.org/10.4467/24498939ijcm.16.022.6703,2017,1,Magdalena_Zyta_Jabłońska_2,0
Marta Jackowska,https://orcid.org/0000-0002-2930-0483,https://doi.org/10.1037/amp0000666,2020-09-24,1,Marta_Jackowska_1,0
Marta Jackowska,https://orcid.org/0000-0002-2930-0483,https://doi.org/10.1016/j.archger.2019.103967,2020-03,1,Marta_Jackowska_2,1
Marta Jackowska,https://orcid.org/0000-0002-2930-0483,https://doi.org/10.1177/0959354319858419,2019-06-24,1,Marta_Jackowska_3,1
Marta Jackowska,https://orcid.org/0000-0002-2930-0483,https://doi.org/10.1186/s12889-019-6424-y,2019-01-16,1,Marta_Jackowska_4,1
Marta Jackowska,https://orcid.org/0000-0002-2930-0483,https://doi.org/10.1007/s12529-017-9703-y,2017-12-04,1,Marta_Jackowska_6,1
Marta Jackowska,https://orcid.org/0000-0002-2930-0483,https://doi.org/10.1111/bjop.12250,2017-04-13,1,Marta_Jackowska_7,1
Marta Jackowska,https://orcid.org/0000-0002-2930-0483,https://sci-hub.se/10.1016/j.sleep.2017.02.004,2017-03-07,1,Marta_Jackowska_8,1
Kamila Anna Jankowiak-Siuda,https://orcid.org/0000-0002-0210-2487,https://doi.org/10.1007/s00406-020-01227-7,2021,1,Kamila_Anna_Jankowiak-Siuda_1,1
Kamila Anna Jankowiak-Siuda,https://orcid.org/0000-0002-0210-2487,https://doi.org/10.3389/fpsyg.2019.00701,2019,1,Kamila_Anna_Jankowiak-Siuda_2,1
Kamila Anna Jankowiak-Siuda,https://orcid.org/0000-0002-0210-2487,https://doi.org/10.5114/nan.2019.89790,2019,1,Kamila_Anna_Jankowiak-Siuda_3,1
Kamila Anna Jankowiak-Siuda,https://orcid.org/0000-0002-0210-2487,https://doi.org/10.3389/fpsyg.2018.00052,2018,1,Kamila_Anna_Jankowiak-Siuda_4,1
Kamila Anna Jankowiak-Siuda,https://orcid.org/0000-0002-0210-2487,https://doi.org/10.1515/ppb-2017-0014,2017,1,Kamila_Anna_Jankowiak-Siuda_5,1
Kamila Anna Jankowiak-Siuda,https://orcid.org/0000-0002-0210-2487,https://doi.org/10.12740/pp/64270,2017,1,Kamila_Anna_Jankowiak-Siuda_6,0
Dorota Juszczyk,https://orcid.org/0000-0003-2187-8085,https://doi.org/10.3310/hta25120,2021,1,Dorota_Juszczyk_1,0
Dorota Juszczyk,https://orcid.org/0000-0003-2187-8085,https://doi.org/10.1017/s1368980018003105,2019,1,Dorota_Juszczyk_2,1
Dorota Juszczyk,https://orcid.org/0000-0003-2187-8085,https://doi.org/10.1136/bmj.l236,2019,1,Dorota_Juszczyk_3,1
Dorota Juszczyk,https://orcid.org/0000-0003-2187-8085,https://doi.org/10.3310/hta23110,2019,1,Dorota_Juszczyk_4,0
Dorota Juszczyk,https://orcid.org/0000-0003-2187-8085,https://doi.org/10.1093/occmed/kqz068,2019,1,Dorota_Juszczyk_5,1
Dorota Juszczyk,https://orcid.org/0000-0003-2187-8085,https://doi.org/10.1136/bmj.l1144,2019,1,Dorota_Juszczyk_6,1
Dorota Juszczyk,https://orcid.org/0000-0003-2187-8085,https://doi.org/10.1186/s40814-018-0310-8,2018,1,Dorota_Juszczyk_7,1
Dorota Juszczyk,https://orcid.org/0000-0003-2187-8085,https://doi.org/10.1210/js.2017-00044,2017,1,Dorota_Juszczyk_8,1
Joanna Kabzińska,https://orcid.org/0000-0002-2135-8699,https://sci-hub.se/10.5604/01.3001.0013.6690,2019,1,Joanna_Kabzińska_1,0
Joanna Kabzińska,https://orcid.org/0000-0002-2135-8699,https://doi.org/10.7420/ak2018a,2018,1,Joanna_Kabzińska_4,0
Radosław Patrycjusz Kaczan,https://orcid.org/0000-0002-2307-3216,https://doi.org/10.31648/pp.7840,2021-12-21,1,Radosław_Patrycjusz_Kaczan_1,0
Romana Stefania Kadzikowska-Wrzosek,https://orcid.org/0000-0003-0658-9656,https://doi.org/10.1007/s12144-018-9825-7,2018,1,Romana_Stefania_Kadzikowska-Wrzosek_1,1
Romana Stefania Kadzikowska-Wrzosek,https://orcid.org/0000-0003-0658-9656,https://doi.org/10.1016/j.paid.2018.02.015,2018,1,Romana_Stefania_Kadzikowska-Wrzosek_2,1
Anna Maria Kamza,https://orcid.org/0000-0002-0403-8079,https://doi.org/10.1186/s40359-021-00524-7,2021-12,1,Anna_Maria_Kamza_1,1
Anna Maria Kamza,https://orcid.org/0000-0002-0403-8079,https://doi.org/10.1186/s40359-019-0361-5,2019-12,1,Anna_Maria_Kamza_2,1
Anna Maria Kamza,https://orcid.org/0000-0002-0403-8079,https://doi.org/10.1016/j.actpsy.2018.11.007,2019-01,1,Anna_Maria_Kamza_3,1
Anna Maria Kamza,https://orcid.org/0000-0002-0403-8079,https://doi.org/10.1080/17405629.2017.1422719,2018-01-09,1,Anna_Maria_Kamza_4,1
Anna Maria Kamza,https://orcid.org/0000-0002-0403-8079,https://doi.org/10.17239/l1esll-2017.17.04.04,2017-09,1,Anna_Maria_Kamza_5,0
Bartosz Paweł Karcz,https://orcid.org/0000-0002-0409-4230,https://sci-hub.se/10.1080/03601277.2017.1283931,2017,1,Bartosz_Paweł_Karcz_2,1
Aleksandra Anna Kołodziej,https://orcid.org/0000-0002-6042-8215,https://doi.org/10.5114/nan.2018.81249,2018,1,Aleksandra_Anna_Kołodziej_1,1
Aleksandra Anna Kołodziej,https://orcid.org/0000-0002-6042-8215,https://doi.org/10.12740/pp/onlinefirst/61414,2017-02-26,1,Aleksandra_Anna_Kołodziej_2,0
Monika Kornacka,https://orcid.org/0000-0003-2737-9236,https://doi.org/10.2147/ijwh.s294216,2021-06,1,Monika_Kornacka_1,0
Monika Kornacka,https://orcid.org/0000-0003-2737-9236,https://doi.org/10.1080/20008198.2021.1909281,2021-01-01,1,Monika_Kornacka_2,1
Monika Kornacka,https://orcid.org/0000-0003-2737-9236,https://doi.org/10.1007/s40519-020-00857-z,2020-02-18,1,Monika_Kornacka_3,1
Monika Kornacka,https://orcid.org/0000-0003-2737-9236,https://doi.org/10.3389/fpsyg.2019.01372,2019-06-18,1,Monika_Kornacka_4,1
Monika Kornacka,https://orcid.org/0000-0003-2737-9236,https://doi.org/10.1007/s40519-018-0563-5,2018-08,1,Monika_Kornacka_6,1
Monika Kornacka,https://orcid.org/0000-0003-2737-9236,https://doi.org/10.3389/fpsyg.2017.02159,2017-12,1,Monika_Kornacka_7,1
Monika Kornacka,https://orcid.org/0000-0003-2737-9236,https://doi.org/10.12740/pp/80301,2017-12,1,Monika_Kornacka_8,0
Maciej Kościelniak,https://orcid.org/0000-0003-3452-864X,https://doi.org/10.1371/journal.pone.0255491,2021-09-15,1,Maciej_Kościelniak_1,0
Maciej Kościelniak,https://orcid.org/0000-0003-3452-864X,https://doi.org/10.1016/j.jrp.2021.104144,2021-08,1,Maciej_Kościelniak_2,0
Maciej Kościelniak,https://orcid.org/0000-0003-3452-864X,https://doi.org/10.7206/dec.1733-0092.123,2019,1,Maciej_Kościelniak_3,0
Maciej Kościelniak,https://orcid.org/0000-0003-3452-864X,https://doi.org/10.3389/fpsyg.2019.01887,2019-08-16,1,Maciej_Kościelniak_4,1
Maciej Kościelniak,https://orcid.org/0000-0003-3452-864X,https://doi.org/10.24425/119482,2018,1,Maciej_Kościelniak_5,0
Maciej Kościelniak,https://orcid.org/0000-0003-3452-864X,https://doi.org/10.3389/fpsyg.2018.02321,2018-11,1,Maciej_Kościelniak_6,1
Maciej Kościelniak,https://orcid.org/0000-0003-3452-864X,https://doi.org/10.7366/1896180020174202,2017,1,Maciej_Kościelniak_7,0
Maciej Kościelniak,https://orcid.org/0000-0003-3452-864X,https://doi.org/10.3389/fpsyg.2017.00541,2017-04-11,1,Maciej_Kościelniak_8,1
Natalia Kowalczyk-Grębska,https://orcid.org/0000-0002-2294-5529,https://doi.org/10.1556/2006.2021.00002,2021-02-10,1,Natalia_Kowalczyk-Grębska_1,0
Natalia Kowalczyk-Grębska,https://orcid.org/0000-0002-2294-5529,https://doi.org/10.1111/nyas.14548,2020-12-29,1,Natalia_Kowalczyk-Grębska_2,1
Natalia Kowalczyk-Grębska,https://orcid.org/0000-0002-2294-5529,https://doi.org/10.36921/kos.2020_2626,2020-04-11,1,Natalia_Kowalczyk-Grębska_3,0
Agata Kozłowska,https://orcid.org/0000-0002-4813-5233,https://doi.org/10.31648/pp.7321,2021-12-22,1,Agata_Kozłowska_1,0
Agata Kozłowska,https://orcid.org/0000-0002-4813-5233,https://doi.org/10.2478/anre-2021-0011,2021-06-30,1,Agata_Kozłowska_2,0
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1007/s12144-021-02305-2,2021-09-23,1,Izabela_Krejtz_1,0
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1080/00207454.2020.1748621,2020,1,Izabela_Krejtz_2,1
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1007/s12671-020-01353-2,2020,1,Izabela_Krejtz_3,1
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1080/02699931.2020.1795627,2020-11-16,1,Izabela_Krejtz_4,1
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.5007/2175-7968.2020v40n2p377,2020-05-19,1,Izabela_Krejtz_5,1
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1080/02699931.2018.1541168,2019,1,Izabela_Krejtz_6,1
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1016/j.genhosppsych.2019.04.014,2019,1,Izabela_Krejtz_7,1
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1007/s12144-019-0164-0,2019,1,Izabela_Krejtz_8,1
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.3389/fpsyg.2019.01365,2019,1,Izabela_Krejtz_9,1
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1007/s10902-018-9979-x,2019,1,Izabela_Krejtz_10,1
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1093/deafed/enz036,2019-10-29,1,Izabela_Krejtz_11,1
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1371/journal.pone.0203629,2018,1,Izabela_Krejtz_12,1
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1002/jclp.22617,2018-09-15,1,Izabela_Krejtz_13,1
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1016/j.genhosppsych.2017.04.013,2017,1,Izabela_Krejtz_14,1
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1016/j.jrp.2017.09.002,2017,1,Izabela_Krejtz_15,1
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1186/s12877-020-01952-7,2021-01,1,Aleksandra_Karolina_Kroemeke_1,0
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://sci-hub.se/10.1007/s10902-019-00102-0,2020,1,Aleksandra_Karolina_Kroemeke_2,1
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1002/pon.5440,2020-07-02,1,Aleksandra_Karolina_Kroemeke_3,1
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.3389/fpsyg.2019.02195,2019-09,1,Aleksandra_Karolina_Kroemeke_4,1
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1080/10615806.2019.1660321,2019-08,1,Aleksandra_Karolina_Kroemeke_5,1
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.3389/fnagi.2019.00126,2019-05,1,Aleksandra_Karolina_Kroemeke_6,1
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1037/ccp0000398,2019-04,1,Aleksandra_Karolina_Kroemeke_7,0
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.3389/fpsyg.2019.00059,2019-01-23,1,Aleksandra_Karolina_Kroemeke_9,1
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1007/s10865-018-9968-x,2018,1,Aleksandra_Karolina_Kroemeke_10,1
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1371/journal.pone.0200124,2018,1,Aleksandra_Karolina_Kroemeke_11,1
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1002/pon.4619,2018,1,Aleksandra_Karolina_Kroemeke_12,1
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1007/s11136-017-1705-3,2018-09,1,Aleksandra_Karolina_Kroemeke_13,1
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1007/s10522-017-9693-9,2017,1,Aleksandra_Karolina_Kroemeke_14,1
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1515/ppb-2017-0039,2017,1,Aleksandra_Karolina_Kroemeke_15,0
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.3389/fpsyg.2017.01245,2017,1,Aleksandra_Karolina_Kroemeke_16,1
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://sci-hub.se/10.5114/hpr.2017.67853,2017-12,1,Aleksandra_Karolina_Kroemeke_17,1
Katarzyna Anna Kuć,https://orcid.org/0000-0002-1474-8410,https://doi.org/10.1089/cap.2020.0075,2021-01,1,Katarzyna_Anna_Kuć_1,0
Katarzyna Anna Kuć,https://orcid.org/0000-0002-1474-8410,https://doi.org/10.1016/j.clinph.2020.05.028,2020,1,Katarzyna_Anna_Kuć_2,1
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.3390/su132212562,2021-11,1,Wojciech_Marek_Kulesza_1,0
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.1027/2151-2604/a000451,2021-09,1,Wojciech_Marek_Kulesza_2,0
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.24425/ppb.2020.132650,2020,1,Wojciech_Marek_Kulesza_3,0
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.5114/aoms.2020.99592,2020-10-02,1,Wojciech_Marek_Kulesza_4,1
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.3390/jcm9051464,2020-05-13,1,Wojciech_Marek_Kulesza_5,1
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.1080/00224545.2020.1758017,2020-04-29,1,Wojciech_Marek_Kulesza_6,1
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.32872%2Fspb.v13i4.25660,2018-12-23,1,Wojciech_Marek_Kulesza_7,0
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.1177/1938965518797075,2018-09-06,1,Wojciech_Marek_Kulesza_8,1
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.7366%2F1896180020174006,2017,1,Wojciech_Marek_Kulesza_9,0
Jakub Michał Kuś,https://orcid.org/0000-0001-6305-8080,https://doi.org/10.3389/fpsyg.2021.624649,2021,1,Jakub_Michał_Kuś_1,0
Jakub Michał Kuś,https://orcid.org/0000-0001-6305-8080,https://doi.org/10.1016/j.chb.2018.01.043,2018,1,Jakub_Michał_Kuś_3,1
Joanna Maria Kwaśniewska,https://orcid.org/0000-0001-5187-649X,https://doi.org/10.1016/j.tsc.2017.11.002,2018,1,Joanna_Maria_Kwaśniewska_1,1
Joanna Maria Kwaśniewska,https://orcid.org/0000-0001-5187-649X,https://doi.org/10.1515/ctra-2017-0007,2017-07-23,1,Joanna_Maria_Kwaśniewska_2,0
Zuzanna Kwissa-Gajewska,https://orcid.org/0000-0002-4033-1870,https://doi.org/10.5114/hpr.2017.67701,2017,1,Zuzanna_Kwissa-Gajewska_3,1
Zuzanna Kwissa-Gajewska,https://orcid.org/0000-0002-4033-1870,https://doi.org/10.1007/s10865-017-9874-7,2017-07,1,Zuzanna_Kwissa-Gajewska_4,1
Maria Lis-Turlejska,https://orcid.org/0000-0002-7418-8566,https://sci-hub.se/10.12740/pp/onlinefirst/122501,2020,1,Maria_Lis-Turlejska_3,0
Maria Lis-Turlejska,https://orcid.org/0000-0002-7418-8566,https://doi.org/10.1080/20008198.2018.1423831,2018,1,Maria_Lis-Turlejska_4,1
Maria Lis-Turlejska,https://orcid.org/0000-0002-7418-8566,https://doi.org/10.12740/pp/onlinefirst/69218,2018,1,Maria_Lis-Turlejska_5,0
Maria Lis-Turlejska,https://orcid.org/0000-0002-7418-8566,https://sci-hub.se/10.1080/20008198.2018.1556553,2018,1,Maria_Lis-Turlejska_6,1
Robert Jacek Mackiewicz,https://orcid.org/0000-0002-2990-2337,https://doi.org/10.3758/s13423-021-01977-y,2021,1,Robert_Jacek_Mackiewicz_1,0
Robert Jacek Mackiewicz,https://orcid.org/0000-0002-2990-2337,https://doi.org/10.3758/s13421-018-0838-0,2018,1,Robert_Jacek_Mackiewicz_2,1
Konrad Piotr Maj,http://orcid.org/0000-0002-9605-4251,https://doi.org/10.1371/journal.pone.0231313,2020-04-15,1,Konrad_Piotr_Maj_1,1
Konrad Piotr Maj,http://orcid.org/0000-0002-9605-4251,https://doi.org/10.1515/pjbr-2019-0026,2019,1,Konrad_Piotr_Maj_2,1
Konrad Piotr Maj,http://orcid.org/0000-0002-9605-4251,https://doi.org/10.17504/protocols.io.bau3ieyn,2019-12-28,1,Konrad_Piotr_Maj_3,0
Magdalena Maria Marszał-Wiśniewska,https://orcid.org/0000-0002-1423-3660,https://doi.org/10.3390/brainsci11050599,2021-05-07,1,Magdalena_Maria_Marszał-Wiśniewska_1,1
Magdalena Maria Marszał-Wiśniewska,https://orcid.org/0000-0002-1423-3660,https://doi.org/10.2478/v10167-010-0181,2018,1,Magdalena_Maria_Marszał-Wiśniewska_3,0
Magdalena Maria Marszał-Wiśniewska,https://orcid.org/0000-0002-1423-3660,https://doi.org/10.1007/s10902-017-9879-5,2017,1,Magdalena_Maria_Marszał-Wiśniewska_4,1
Karolina Mazurowska,https://orcid.org/0000-0003-0914-1144,https://doi.org/10.15804/npw20202608,2020-09-30,1,Karolina_Mazurowska_1,0
Karolina Mazurowska,https://orcid.org/0000-0003-0914-1144,https://doi.org/10.18290/rh.2018.66.9-2,2018,1,Karolina_Mazurowska_2,0
Jarosław Maciej Michałowski,https://orcid.org/0000-0002-5811-740X ,https://sci-hub.se/10.1002/jclp.22570,2018-06,1,Jarosław_Maciej_Michałowski_1,1
Jarosław Maciej Michałowski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.1016/j.rmed.2017.04.011,2017,1,Jarosław_Maciej_Michałowski_2,1
Jarosław Maciej Michałowski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.1016/j.paid.2017.06.010,2017,1,Jarosław_Maciej_Michałowski_3,1
Jarosław Maciej Michałowski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.1027/1015-5759/a000286,2017,1,Jarosław_Maciej_Michałowski_4,0
Jarosław Maciej Michałowski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.3389/fpsyg.2017.00274,2017,1,Jarosław_Maciej_Michałowski_5,1
Jarosław Maciej Michałowski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.1007/s11682-016-9557-y,2017,1,Jarosław_Maciej_Michałowski_6,1
Jarosław Maciej Michałowski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.3758/s13428-016-0797-y,2017,1,Jarosław_Maciej_Michałowski_7,1
Agnieszka Dorota Mościcka-Teske,https://orcid.org/0000-0003-3265-8635 ,https://doi.org/10.13075/ijomeh.1896.01162,2019-02-27,1,Agnieszka_Dorota_Mościcka-Teske_1,0
Agnieszka Dorota Mościcka-Teske,https://orcid.org/0000-0003-3265-8635 ,https://doi.org/10.1080/10803548.2016.1197577,2017,1,Agnieszka_Dorota_Mościcka-Teske_2,1
Błażej Stanisław Mroziński,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.1371/journal.pone.0247814,2021-03-10,1,Błażej_Stanisław_Mroziński_1,0
Błażej Stanisław Mroziński,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.1177/0265407520969896,2021-02,1,Błażej_Stanisław_Mroziński_2,1
Błażej Stanisław Mroziński,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.3917/anpsy1.201.0039,2020,1,Błażej_Stanisław_Mroziński_3,0
Błażej Stanisław Mroziński,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.1080/15298868.2020.1773524,2020-06-02,1,Błażej_Stanisław_Mroziński_4,1
Błażej Stanisław Mroziński,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.24425/ppb.2019.131004,2019-12-29,1,Błażej_Stanisław_Mroziński_5,0
Błażej Stanisław Mroziński,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.3389/fpsyg.2019.01901,2019-09-04,1,Błażej_Stanisław_Mroziński_6,1
Błażej Stanisław Mroziński,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.15503/jecs20181.99.108,2018-06-28,1,Błażej_Stanisław_Mroziński_7,0
Błażej Stanisław Mroziński,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.1080/15298868.2017.1414716,2018-05,1,Błażej_Stanisław_Mroziński_8,1
Błażej Stanisław Mroziński,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.3389/fpsyg.2017.00615,2017-04,1,Błażej_Stanisław_Mroziński_9,1
Czesław Nosal,http://orcid.org/0000-0002-1693-2692 ,https://sci-hub.se/10.35808/ersj/2032,2021-03-20,1,Czesław_Nosal_1,0
Czesław Nosal,http://orcid.org/0000-0002-1693-2692 ,https://doi.org/10.1016/j.intell.2017.12.001,2018-03,1,Czesław_Nosal_2,1
Czesław Nosal,http://orcid.org/0000-0002-1693-2692 ,https://doi.org/10.15678/pjoep.2017.12.04,2017,1,Czesław_Nosal_3,0
Magdalena Nowicka,https://orcid.org/0000-0002-1283-3267 ,https://doi.org/10.3390/ijerph17155568,2020-08-01,1,Magdalena_Nowicka_1,1
Magdalena Nowicka,https://orcid.org/0000-0002-1283-3267 ,https://doi.org/10.1016/j.schres.2017.12.018,2018,1,Magdalena_Nowicka_2,1
Michał Ryszard Olszanowski,https://orcid.org/0000-0003-1771-2760 ,https://doi.org/10.1007/s11031-021-09897-z,2021-10,1,Michał_Ryszard_Olszanowski_1,1
Michał Ryszard Olszanowski,https://orcid.org/0000-0003-1771-2760 ,https://doi.org/10.1080/02699931.2019.1611543,2020,1,Michał_Ryszard_Olszanowski_2,1
