name,orcid,link,date,journal
Natalia Frankowska,https://orcid.org/0000-0001-9487-0629,https://doi.org/10.1525/collabra.165,2018,Collabra: Psychology
Natalia Frankowska,https://orcid.org/0000-0001-9487-0629,https://doi.org/10.7366/1896180020174007,2017,Psychologia Społeczna
Anna GabiÅ„ska,https://orcid.org/0000-0002-4379-9495,https://doi.org/10.1177/20592043211057217,2021-01,Music & Science
Anna GabiÅ„ska,https://orcid.org/0000-0002-4379-9495,https://doi.org/10.26766/pmgp.v2i4.73,2017,Psychosomatic Medicine and General Practice
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,https://doi.org/10.34862/fo.2020.1.5,2020,"Forum Oświatowe, 32 (1 (63)), 77-93."
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,https://doi.org/10.5604/01.3001.0014.2645,2020,"Psychologia Wychowawcza, 59, 25-40."
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,https://doi.org/10.1177/0033294119872208,2020,"Psychological Reports, 123(6), 2582-2596."
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,https://doi.org/10.34862/fo.2020.2.3,2020,"Forum Oświatowe, 32(2, 64), 75-85,"
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,https://doi.org/10.24425/ppb.2019.130696,2019,"Polish Psychological Bulletin, 237-246."
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,https://doi.org/10.1177/0033294117745885,2018,"Psychological Reports, 121(6), 1147-1166."
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,https://doi.org/10.4467/20843879pr.18.009.8943,2018,"Psychologia Rozwojowa, 23(2), 35-46."
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,https://doi.org/10.15611/pn.2018.512.13,2018,"Prace Naukowe Uniwersytetu Ekonomicznego we Wrocławiu. Sukces w zarządzaniu, 512, 143-151."
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,Różnice pomiędzy oceną zachowania dziecka wychowującego się w placówce opiekuńczo-wychowawczej jako instytucji pieczy zastępczej a dziecka wychowywanego w rodzinie. ,2018,"Teraźniejszość – Człowiek - Edukacja, 21, 4(84), 99-112."
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,https://doi.org/10.4467/20843879pr.18.013.9354,2018,"Psychologia Rozwojowa, 3, 9-20."
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,https://doi.org/10.7366/1896180020174002,2017,Psychologia Społeczna
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,https://doi.org/10.1016/j.paid.2016.07.005,2017,"Personality and Individual Differences, 117, 54-57."
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,Bullying as a social influence arena: Review of social influence tactics occurring in bullying process.,2017,"Forum Oświatowe, 29, 1(57), 79-96."
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,https://doi.org/10.1155/2017/1019529,2017,"Forum Oświatowe, 30, 2(58), 79-94."
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,Kształtowanie się uległości we wczesnym dzieciństwie: rola bezpiecznego stylu przywiązania,2017,"Psychologia Wychowawcza, 53, 67(11), 151-163."
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,O wybranych skutkach wykluczenia społecznego. ,2017,"Teraźniejszość – Człowiek – Edukacja, 20, 4(80), 45-58."
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,Personality traits as predictors or outcomes of being exposed to bullying at workplace. ,2017,"Personality and Individual Differences, 115, 43-49."
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,https://doi.org/10.5604/01.3001.0010.5512,2017,Psychologia Wychowawcza
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,https://doi.org/10.1016/j.foodqual.2017.06.004,2017,"Food Quality & Preference, 62, 137-143."
MaÅ‚gorzata Gamian-Wilk,https://orcid.org/0000-0002-6095-5269,Workplace bullying as an arena of social influence: a review of tactics in the bullying process,2017,Forum Oświatowe
Magdalena Agnieszka GÄ…siorowska,https://orcid.org/0000-0003-3798-9265,https://doi.org/10.15678/pjoep.2017.11.02,2017,Psychologia Ekonomiczna
Agata Dorota GÄ…siorowska,https://orcid.org/0000-0002-3354-1095,https://doi.org/10.3389/fpsyg.2021.635973,2021-08-19,Frontiers in Psychology
Agata Dorota GÄ…siorowska,https://orcid.org/0000-0002-3354-1095,https://doi.org/10.1037/xap0000308,2021-03-29,Journal of Experimental Psychology: Applied
Agata Dorota GÄ…siorowska,https://orcid.org/0000-0002-3354-1095,https://doi.org/10.1037/pspi0000246,2021-02,Journal of Personality and Social Psychology
Agata Dorota GÄ…siorowska,https://orcid.org/0000-0002-3354-1095,https://doi.org/10.1002/ejsp.2701,2020-06,European Journal of Social Psychology
Agata Dorota GÄ…siorowska,https://orcid.org/0000-0002-3354-1095,https://doi.org/10.24425/ppb.2019.126026,2019,Polish Psychological Bulletin
Agata Dorota GÄ…siorowska,https://orcid.org/0000-0002-3354-1095,https://doi.org/10.1037/pas0000745,2019-07-01,Psychological Assessment
Agata Dorota GÄ…siorowska,https://orcid.org/0000-0002-3354-1095,https://doi.org/10.1111/apps.12145,2018,Applied Psychology
Agata Dorota GÄ…siorowska,https://orcid.org/0000-0002-3354-1095,https://doi.org/10.1016/j.jesp.2018.09.004,2018-11,Journal of Experimental Social Psychology
Agata Dorota GÄ…siorowska,https://orcid.org/0000-0002-3354-1095,https://doi.org/10.15678/pjoep.2017.11.03,2017,Psychologia Ekonomiczna
Agata Dorota GÄ…siorowska,https://orcid.org/0000-0002-3354-1095,https://doi.org/10.15678/pjoep.2017.11.04,2017,Psychologia Ekonomiczna
JÃ³zef Gierowski,https://orcid.org/0000-0002-7497-1876,https://doi.org/10.12740/pp/116908,2021,Psychiatria Polska
JÃ³zef Gierowski,https://orcid.org/0000-0002-7497-1876,https://doi.org/10.12740/pp/104715,2019,Psychiatria Polska
JÃ³zef Gierowski,https://orcid.org/0000-0002-7497-1876,https://doi.org/10.12740/app/100435,2019,Archives of Psychiatry and Psychotherapy
JÃ³zef Gierowski,https://orcid.org/0000-0002-7497-1876,https://doi.org/10.14656/pfp20190105,2019,Polskie Forum Psychologiczne
JÃ³zef Gierowski,https://orcid.org/0000-0002-7497-1876,The Role of Early Maladaptive Schemas in Shaping the Boundaries of Sex Offenders,2019,International Journal of Sexual Health
JÃ³zef Gierowski,https://orcid.org/0000-0002-7497-1876,Warning behaviours and risk factors preceding acts of individual terrorism,2019,Problems of Forensic Sciences / Z Zagadnień Nauk Sądowych
JÃ³zef Gierowski,https://orcid.org/0000-0002-7497-1876,AFTER YEARS OF TRAUMA- PSYCHOLOGICAL CONSEQUENCES OF POLITICAL REPRESSION IN POLAND IN THE YEARS 1944-1956,2018,Psychoterapia
JÃ³zef Gierowski,https://orcid.org/0000-0002-7497-1876,https://doi.org/10.5114/jos.2018.83405,2018,Czasopismo Stomatologiczne
JÃ³zef Gierowski,https://orcid.org/0000-0002-7497-1876,https://doi.org/10.5114/jos.2018.80641,2018,Czasopismo Stomatologiczne
JÃ³zef Gierowski,https://orcid.org/0000-0002-7497-1876,"Formulation in forensic psychiatry: Problems, challenges and the usefulness of psycho-criminological concepts,Konceptualizacja przypadku w psychiatrii sądowej – Problemy, wyzwania, użyteczność koncepcji psychokryminologicznych",2018,Z Zagadnien Nauk Sadowych
JÃ³zef Gierowski,https://orcid.org/0000-0002-7497-1876,https://doi.org/10.5114/hpr.2018.75860,2018,Health Psychology Report
JÃ³zef Gierowski,https://orcid.org/0000-0002-7497-1876,Profiles of empathic sensitivity in students of the last year of medicine,2018,Folia medica Cracoviensia
JÃ³zef Gierowski,https://orcid.org/0000-0002-7497-1876,https://doi.org/10.12740/pp/73973,2017,Psychiatria Polska
JÃ³zef Gierowski,https://orcid.org/0000-0002-7497-1876,https://doi.org/10.12740/app/80161,2017,Archives of Psychiatry and Psychotherapy
JÃ³zef Gierowski,https://orcid.org/0000-0002-7497-1876,https://doi.org/10.12740/app/78497,2017,Archives of Psychiatry and Psychotherapy
JÃ³zef Gierowski,https://orcid.org/0000-0002-7497-1876,Professor Adam Szymusik (1931–2000) – The Creator Of Modern Forensic Psychiatry in Poland,2017,Problems of Forensic Sciences / Z Zagadnień Nauk Sądowych
JÃ³zef Gierowski,https://orcid.org/0000-0002-7497-1876,https://doi.org/10.1016/j.eurpsy.2017.01.1485,2017,European Psychiatry
Agnieszka Monika Golec,https://orcid.org/0000-0002-7631-9486,https://doi.org/10.1111/psyp.13879,2021-09,Psychophysiology
Agnieszka Monika Golec,https://orcid.org/0000-0002-7631-9486,https://doi.org/10.1177/1948550620963655,2021-08-14,Social Psychological and Personality Science
Agnieszka Monika Golec,https://orcid.org/0000-0002-7631-9486,https://doi.org/10.1037/sgd0000446,2021-06,Psychology of Sexual Orientation and Gender Diversity
Agnieszka Monika Golec,https://orcid.org/0000-0002-7631-9486,https://doi.org/10.1007/s11199-020-01193-3,2021-06-05,Sex Roles
Agnieszka Monika Golec,https://orcid.org/0000-0002-7631-9486,https://doi.org/10.1002/jts5.69,2021-04-06,Journal of Theoretical Social Psychology
Agnieszka Monika Golec,https://orcid.org/0000-0002-7631-9486,https://doi.org/10.1177/0963721420917703,2020-06,Current Directions in Psychological Science
Agnieszka Monika Golec,https://orcid.org/0000-0002-7631-9486,https://doi.org/10.1111/bjso.12367,2020-02-11,British Journal of Social Psychology
Agnieszka Monika Golec,https://orcid.org/0000-0002-7631-9486,https://doi.org/10.1037/pspp0000260,2019-08-26,Journal of Personality and Social Psychology
Agnieszka Monika Golec,https://orcid.org/0000-0002-7631-9486,https://doi.org/10.1111/pops.12569,2019-02,Political Psychology
Agnieszka Monika Golec,https://orcid.org/0000-0002-7631-9486,https://doi.org/10.1093/poq/nfx048,2018,Public Opinion Quarterly
Agnieszka Monika Golec,https://orcid.org/0000-0002-7631-9486,Collective narcissism in the 2016 Presidential election,2018,
Agnieszka Monika Golec,https://orcid.org/0000-0002-7631-9486,https://doi.org/10.3389/fpsyg.2017.02023,2017,Frontiers in Psychology
Agnieszka Monika Golec,https://orcid.org/0000-0002-7631-9486,https://doi.org/10.3389/fpsyg.2017.00752,2017,Frontiers in psychology
Agnieszka Monika Golec,https://orcid.org/0000-0002-7631-9486,https://doi.org/10.1111/jopy.12328,2017-05,Journal of personality
Anna Maria Grabowska,https://orcid.org/0000-0003-2156-350X,https://doi.org/10.1007/s00429-021-02255-2,2021-06,Brain Structure and Function
Anna Maria Grabowska,https://orcid.org/0000-0003-2156-350X,https://doi.org/10.3389/fnins.2019.01287,2019-11-29,Frontiers in Neuroscience
Anna Maria Grabowska,https://orcid.org/0000-0003-2156-350X,https://doi.org/10.1016/j.dcn.2019.100683,2019-10,Developmental Cognitive Neuroscience
Anna Maria Grabowska,https://orcid.org/0000-0003-2156-350X,https://doi.org/10.3389/fpsyg.2019.00624,2019-03-21,Frontiers in Psychology
Anna Maria Grabowska,https://orcid.org/0000-0003-2156-350X,https://doi.org/10.1038/s41598-018-21857-1,2018,Scientific Reports
Anna Maria Grabowska,https://orcid.org/0000-0003-2156-350X,https://doi.org/10.1038/s41598-017-18878-7,2018,Scientific Reports
Anna Maria Grabowska,https://orcid.org/0000-0003-2156-350X,https://doi.org/10.1371/journal.pone.0176591,2017,PLoS ONE
Anna Maria Grabowska,https://orcid.org/0000-0003-2156-350X,https://doi.org/10.1002/jnr.23953,2017,Journal of Neuroscience Research
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.1038/s41598-021-85943-7,2021,Scientific Reports
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.1371/journal.pone.0253145,2021-07-01,PLOS ONE
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,"A chain mediation model on COVID‑19 symptoms and mental health outcomes in Americans, Asians and Europeans",2021-03-19,Scientific Reports
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.3389/fpsyt.2020.569981,2020,Frontiers in Psychiatry
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,The Association Between Physical and Mental Health and Face Mask Use During the COVID-19 Pandemic: A Comparison of Two Countries With Different Views and Practices,2020-09-09,Frontiers in Psychiatry
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.13075/ijomeh.1896.1406,2019,International Journal of Occupational Medicine and Environmental Health
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.13075/mp.5893.00800,2019,Medycyna Pracy
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.1111/ijsa.12241,2019-06-24,International Journal of Selection and Assessment
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.1108/bjm-01-2017-0023,2018-01-02,Baltic Journal of Management
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.29119/1641-3466.2017.106.17,2017,Scientific Papers of Silesian University of Technology. Organization and Management Series
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.18290/rpsych.2017.20.1-6en,2017,Roczniki Psychologiczne
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.15678/eber.2017.050202,2017,Entrepreneurial Business and Economics Review
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.18290/rpsych.2017.20.1-6pl,2017,Roczniki Psychologiczne
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.13075/mp.5893.00640,2017-11,Medycyna pracy
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.13075/mp.5893.00528,2017-08,Medycyna pracy
Damian Wojciech Grabowski,https://orcid.org/0000-0001-8589-4135,https://doi.org/10.1515/pjap-2015-0073,2017-03-01,Polish Journal of Applied Psychology
Alicja Magdalena Grochowska,https://orcid.org/0000-0002-7104-5738,https://doi.org/10.15678/pjoep.2017.12.03,2017,Psychologia Ekonomiczna
Alicja Magdalena Grochowska,https://orcid.org/0000-0002-7104-5738,https://doi.org/10.15678/pjoep.2017.11.02,2017,Psychologia Ekonomiczna
Katarzyna Growiec,https://orcid.org/0000-0002-4448-2561,Social mindfulness and prosociality vary across the globe,2021-08-23,Proceedings of the National Academy of Sciences of the United States of  America
Katarzyna Growiec,https://orcid.org/0000-0002-4448-2561,https://doi.org/10.1038/s41467-021-21602-9,2021-03-05,Nature Communications
Katarzyna Growiec,https://orcid.org/0000-0002-4448-2561,https://doi.org/10.18564/jasss.4178,2020,JASSS
Katarzyna Growiec,https://orcid.org/0000-0002-4448-2561,https://doi.org/10.1016/j.socnet.2018.05.002,2018,Social Networks
Katarzyna Anna Grunt-Mejer,https://orcid.org/0000-0001-5679-5322,https://doi.org/10.1136/medethics-2020-107153,2021,Journal of Medical Ethics
Katarzyna Anna Grunt-Mejer,https://orcid.org/0000-0001-5679-5322,https://doi.org/10.1007/s10508-020-01787-8,2020-11-28,Archives of Sexual Behavior
Katarzyna Anna Grunt-Mejer,https://orcid.org/0000-0001-5679-5322,"Commentary to the ""Resolution on appropriate affirmative responses to sexual orientation distress and change efforts"" by the American Psychological Association,Komentarz do stanowiska Amerykańskiego Towarzystwa Psychologicznego pt. ""Właściwe afirmatywne postȩpowanie wobec osób odczuwajacych stres z powodu swojej orientacji seksualnej oraz prób jej zmiany""",2018,Seksuologia Polska
Katarzyna Anna Grunt-Mejer,https://orcid.org/0000-0001-5679-5322,"Resolution on appropriate affirmative responses to sexual orientation distress and change efforts by the American Psychological Association,Właściwe afirmatywne postȩpowanie wobec osób odczuwajacych stres z powodu swojej orientacji seksualnej oraz prób jej zmiany: Tłumaczenie rezolucji Amerykańskiego Towarzystwa Psychologicznego",2018,Seksuologia Polska
Katarzyna Anna Grunt-Mejer,https://orcid.org/0000-0001-5679-5322,"Worldview and confirmation bias: The problem of social sciences, Swiatopogląd a Błąd Konfirmacji-Problem Nauk Społecznych",2017,Filozofia Nauki
Katarzyna Anna Grunt-Mejer,https://orcid.org/0000-0001-5679-5322,https://doi.org/10.1016/j.jsxm.2017.04.404,2017-05,The Journal of Sexual Medicine
Daniela Maria Hekiert,https://orcid.org/0000-0002-6108-993X,https://doi.org/10.18290/rpsych.2019.22.1-2,2019,Roczniki Psychologiczne
Anna Maria HeÅ‚ka,https://orcid.org/0000-0002-3242-2553,Predictors of the Propensity to Incur Loans for Varying Purposes in the Future,2021-02-27,EUROPEAN RESEARCH STUDIES JOURNAL
Anna Maria HeÅ‚ka,https://orcid.org/0000-0002-3242-2553,https://doi.org/10.1177/0033294118768671,2018,Psychological reports
Irena Iskra-Golec,https://orcid.org/0000-0002-7236-4394,https://doi.org/10.1177/1477153519876969,2020,Lighting Research and Technology
Irena Iskra-Golec,https://orcid.org/0000-0002-7236-4394,https://doi.org/10.2486/indhealth.sw-4,2019,Industrial Health
Irena Iskra-Golec,https://orcid.org/0000-0002-7236-4394,https://doi.org/10.5709/acp-0224-0,2017,Advances in Cognitive Psychology
Irena Iskra-Golec,https://orcid.org/0000-0002-7236-4394,https://doi.org/10.13075/ijomeh.1896.00670,2017,International Journal of Occupational Medicine and Environmental Health
Magdalena Zyta JabÅ‚oÅ„ska,https://orcid.org/0000-0003-4802-2842,https://doi.org/10.5406/amerjpsyc.134.1.0001,2021,The American Journal of Psychology
Magdalena Zyta JabÅ‚oÅ„ska,https://orcid.org/0000-0003-4802-2842,https://doi.org/10.3389/fpsyg.2021.553964,2021-06-28,Frontiers in Psychology
Magdalena Zyta JabÅ‚oÅ„ska,https://orcid.org/0000-0003-4802-2842,https://doi.org/10.1080/15377857.2020.1869786,2021-01-02,Journal of Political Marketing
Magdalena Zyta JabÅ‚oÅ„ska,https://orcid.org/0000-0003-4802-2842,https://doi.org/10.1080/15377857.2019.1652221,2019-08-22,Journal of Political Marketing
Magdalena Zyta JabÅ‚oÅ„ska,https://orcid.org/0000-0003-4802-2842,https://doi.org/10.3389/fpsyg.2018.00213,2018,Frontiers in Psychology
Magdalena Zyta JabÅ‚oÅ„ska,https://orcid.org/0000-0003-4802-2842,https://doi.org/10.4467/24498939ijcm.16.022.6703,2017,International Journal of Contemporary Management
Marta Jackowska,https://orcid.org/0000-0002-2930-0483,https://doi.org/10.1037/amp0000666,2020-09-24,American Psychologist
Marta Jackowska,https://orcid.org/0000-0002-2930-0483,https://doi.org/10.1016/j.archger.2019.103967,2020-03,Archives of Gerontology and Geriatrics
Marta Jackowska,https://orcid.org/0000-0002-2930-0483,https://doi.org/10.1177/0959354319858419,2019-06-24,THEORY & PSYCHOLOGY
Marta Jackowska,https://orcid.org/0000-0002-2930-0483,https://doi.org/10.1186/s12889-019-6424-y,2019-01-16,BMC PUBLIC HEALTH
Marta Jackowska,https://orcid.org/0000-0002-2930-0483,The association of depressive and sleep symptoms for predicting incident disease onset after 6 year follow-up: findings from the English Longitudinal Study of Ageing,2018-05-29,Psychological Medicine
Marta Jackowska,https://orcid.org/0000-0002-2930-0483,https://doi.org/10.1007/s12529-017-9703-y,2017-12-04,International Journal of Behavioral Medicine
Marta Jackowska,https://orcid.org/0000-0002-2930-0483,https://doi.org/10.1111/bjop.12250,2017-04-13,BRITISH JOURNAL OF PSYCHOLOGY
Marta Jackowska,https://orcid.org/0000-0002-2930-0483,"Sleep problems, short sleep and a combination of both increase the risk of depressive symptoms in older people: a 6-year follow-up investigation from the English Longitudinal Study of Ageing",2017-03-07,Sleep Medicine
Kamila Anna Jankowiak-Siuda,https://orcid.org/0000-0002-0210-2487,https://doi.org/10.1007/s00406-020-01227-7,2021,EUROPEAN ARCHIVES OF PSYCHIATRY AND CLINICAL NEUROSCIENCE
Kamila Anna Jankowiak-Siuda,https://orcid.org/0000-0002-0210-2487,https://doi.org/10.3389/fpsyg.2019.00624,2019,Frontiers in Psychology
Kamila Anna Jankowiak-Siuda,https://orcid.org/0000-0002-0210-2487,https://doi.org/10.3389/fpsyg.2019.00701,2019,Frontiers in Psychology
Kamila Anna Jankowiak-Siuda,https://orcid.org/0000-0002-0210-2487,https://doi.org/10.5114/nan.2019.89790,2019,Neuropsychiatria i Neuropsychologia
Kamila Anna Jankowiak-Siuda,https://orcid.org/0000-0002-0210-2487,https://doi.org/10.3389/fpsyg.2018.00052,2018,Frontiers in Psychology
Kamila Anna Jankowiak-Siuda,https://orcid.org/0000-0002-0210-2487,https://doi.org/10.1515/ppb-2017-0014,2017,Polish Psychological Bulletin
Kamila Anna Jankowiak-Siuda,https://orcid.org/0000-0002-0210-2487,https://doi.org/10.12740/pp/64270,2017,Psychiatria Polska
Dorota Juszczyk,https://orcid.org/0000-0003-2187-8085,https://doi.org/10.3310/hta25120,2021,Health Technology Assessment
Dorota Juszczyk,https://orcid.org/0000-0003-2187-8085,https://doi.org/10.1017/s1368980018003105,2019,Public Health Nutrition
Dorota Juszczyk,https://orcid.org/0000-0003-2187-8085,https://doi.org/10.1136/bmj.l236,2019,BMJ (Online)
Dorota Juszczyk,https://orcid.org/0000-0003-2187-8085,https://doi.org/10.3310/hta23110,2019,Health Technology Assessment
Dorota Juszczyk,https://orcid.org/0000-0003-2187-8085,https://doi.org/10.1093/occmed/kqz068,2019,Occupational Medicine
Dorota Juszczyk,https://orcid.org/0000-0003-2187-8085,https://doi.org/10.1136/bmj.l1144,2019,BMJ (Online)
Dorota Juszczyk,https://orcid.org/0000-0003-2187-8085,https://doi.org/10.1186/s40814-018-0310-8,2018,Pilot and Feasibility Studies
Dorota Juszczyk,https://orcid.org/0000-0003-2187-8085,https://doi.org/10.1210/js.2017-00044,2017,Journal of the Endocrine Society
Joanna KabziÅ„ska,https://orcid.org/0000-0002-2135-8699,Zasady ewaluacji skuteczności monitoringu wizyjnego,2019,Przegląd Policyjny
Joanna KabziÅ„ska,https://orcid.org/0000-0002-2135-8699,An evaluation of witness testimony in criminal proceedings: preliminary results of empirical research,2018,Problems of Forensic Sciences / Z Zagadnień Nauk Sądowych
Joanna KabziÅ„ska,https://orcid.org/0000-0002-2135-8699,"Psychological diagnosis of demoralisation in juvenile forensic assessments: fields, models and new directions",2018,Problems of Forensic Sciences / Z Zagadnień Nauk Sądowych
Joanna KabziÅ„ska,https://orcid.org/0000-0002-2135-8699,https://doi.org/10.7420/ak2018a,2018,Archiwum Kryminologii
RadosÅ‚aw Patrycjusz Kaczan,https://orcid.org/0000-0002-2307-3216,https://doi.org/10.31648/pp.7838,2021-12-21,Przegląd Psychologiczny
RadosÅ‚aw Patrycjusz Kaczan,https://orcid.org/0000-0002-2307-3216,https://doi.org/10.31648/pp.7840,2021-12-21,Przegląd Psychologiczny
Romana Stefania Kadzikowska-Wrzosek,https://orcid.org/0000-0003-0658-9656,https://doi.org/10.1007/s12144-018-9825-7,2018,Current Psychology
Romana Stefania Kadzikowska-Wrzosek,https://orcid.org/0000-0003-0658-9656,https://doi.org/10.1016/j.paid.2018.02.015,2018,Personality and Individual Differences
Romana Stefania Kadzikowska-Wrzosek,https://orcid.org/0000-0003-0658-9656,"Wolna wola w świetle badań współczesnej psychologii nad procesami samoregulacji oraz samokontroli,",unrecovered,Psychologia Społeczna
Anna Maria Kamza,https://orcid.org/0000-0002-0403-8079,https://doi.org/10.1186/s40359-021-00524-7,2021-02-04,BMC Psychology
Anna Maria Kamza,https://orcid.org/0000-0002-0403-8079,https://doi.org/10.1186/s40359-019-0361-5,2019-12,BMC Psychology
Anna Maria Kamza,https://orcid.org/0000-0002-0403-8079,https://doi.org/10.1016/j.actpsy.2018.11.007,2019-01,Acta Psychologica
Anna Maria Kamza,https://orcid.org/0000-0002-0403-8079,https://doi.org/10.1080/17405629.2017.1422719,2018-01-09,European Journal of Developmental Psychology
Anna Maria Kamza,https://orcid.org/0000-0002-0403-8079,https://doi.org/10.17239/l1esll-2017.17.04.04,2017-09,L1 Educational Studies in Language and Literature
Bartosz PaweÅ‚ Karcz,https://orcid.org/0000-0002-0409-4230,Prevalence of select mental disorders among graduation class adolescents: data from a screening study. ,2018-10-02,Family Medicine & Primary Care Review
Bartosz PaweÅ‚ Karcz,https://orcid.org/0000-0002-0409-4230,Elderly people’s preferences regarding reminiscence material,2017,Educational Gerontology
Aleksandra Anna KoÅ‚odziej,https://orcid.org/0000-0002-6042-8215,https://doi.org/10.7554/elife.60595,2021-05-26,eLife
Aleksandra Anna KoÅ‚odziej,https://orcid.org/0000-0002-6042-8215,https://doi.org/10.5114/nan.2018.81249,2018,Neuropsychiatria i Neuropsychologia
Aleksandra Anna KoÅ‚odziej,https://orcid.org/0000-0002-6042-8215,https://doi.org/10.12740/pp/onlinefirst/61414,2017-02-26,Psychiatria Polska
Monika Kornacka,https://orcid.org/0000-0003-2737-9236,https://doi.org/10.2147/ijwh.s294216,2021-06,International Journal of Women's Health
Monika Kornacka,https://orcid.org/0000-0003-2737-9236,https://doi.org/10.1080/20008198.2021.1909281,2021-01-01,European Journal of Psychotraumatology
Monika Kornacka,https://orcid.org/0000-0003-2737-9236,https://doi.org/10.1007/s40519-020-00857-z,2020-02-18,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity"
Monika Kornacka,https://orcid.org/0000-0003-2737-9236,https://doi.org/10.3389/fpsyg.2019.01372,2019-06-18,Frontiers in Psychology
Monika Kornacka,https://orcid.org/0000-0003-2737-9236,Sprawozdanie z 48. Kongresu europejskiego stowarzyszenia terapii behawioralnych i poznawczych (EABCT) w sofii (Bułgaria),2018,Psychoterapia
Monika Kornacka,https://orcid.org/0000-0003-2737-9236,https://doi.org/10.1007/s40519-018-0563-5,2018-08,Eating and weight disorders : EWD
Monika Kornacka,https://orcid.org/0000-0003-2737-9236,https://doi.org/10.3389/fpsyg.2017.02159,2017-12,Frontiers in psychology
Monika Kornacka,https://orcid.org/0000-0003-2737-9236,https://doi.org/10.12740/pp/80301,2017-12,Psychiatria polska
Maciej KoÅ›cielniak,https://orcid.org/0000-0003-3452-864X,https://doi.org/10.1371/journal.pone.0255491,2021-09-15,PLOS ONE
Maciej KoÅ›cielniak,https://orcid.org/0000-0003-3452-864X,https://doi.org/10.1016/j.jrp.2021.104144,2021-08,Journal of Research in Personality
Maciej KoÅ›cielniak,https://orcid.org/0000-0003-3452-864X,https://doi.org/10.7206/dec.1733-0092.123,2019,Decyzje
Maciej KoÅ›cielniak,https://orcid.org/0000-0003-3452-864X,https://doi.org/10.3389/fpsyg.2019.01887,2019-08-16,Frontiers in Psychology
Maciej KoÅ›cielniak,https://orcid.org/0000-0003-3452-864X,https://doi.org/10.24425/119482,2018,Polish Psychological Bulletin
Maciej KoÅ›cielniak,https://orcid.org/0000-0003-3452-864X,https://doi.org/10.3389/fpsyg.2018.02321,2018-11,Frontiers in Psychology
Maciej KoÅ›cielniak,https://orcid.org/0000-0003-3452-864X,https://doi.org/10.7366/1896180020174202,2017,Psychologia Społeczna
Maciej KoÅ›cielniak,https://orcid.org/0000-0003-3452-864X,https://doi.org/10.3389/fpsyg.2017.00541,2017-04-11,Frontiers in Psychology
Natalia Kowalczyk-GrÄ™bska,https://orcid.org/0000-0002-2294-5529,https://doi.org/10.1556/2006.2021.00002,2021-02-10,Journal of behavioral addictions
Natalia Kowalczyk-GrÄ™bska,https://orcid.org/0000-0002-2294-5529,https://doi.org/10.1111/nyas.14548,2020-12-29,Annals of the New York Academy of Sciences
