Unnamed: 0.1,Unnamed: 0,name,orcid,doi,title,date,journal,filename,Article_ID
23,23,Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.5114/cipp.2021.107070,"The role of metacognition, type of feedback, and kind of incentives for motivation to learn",2021,Current Issues in Personality Psychology,Paweł_Andrzej_Atroszko_9,10-5114_cipp-2021-107070
522,522,Magdalena Maria Wyszomirska-Góra,https://orcid.org/0000-0002-0236-767X,https://doi.org/10.5114/cipp.2021.107070,"The role of metacognition, type of feedback, and kind of incentives for motivation to learn",2021,Current Issues in Personality Psychology,Magdalena_Maria_Wyszomirska-Góra_1,10-5114_cipp-2021-107070
38,38,Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.15557/pipk.2019.0025,Response to: Loscalzo and Giannini (2018). A boon of incoherence: insights on the relationship between study/work addiction and obsessive-compulsive personality disorder,2019,Psychiatria i Psychologia Kliniczna,Paweł_Andrzej_Atroszko_24,10-15557_pipk-2019-0025
62,62,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.14656/pfp20190302,Związek klarowności ja z formalną charakterystyką działań celowych oraz cechami osobowości,2019,Polskie Forum Psychologiczne,Tomasz_Besta_10,10-14656_pfp20190302
98,98,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5604/01.3001.0012.8040,NEUROPSYCHOLOGICAL REHABILITATION OF AN ADOLESCENT PATIENT AFTER INTRACRANIAL EMBOLIZATION OF AVM – A CASE STUDY,2018,Acta Neuropsychologica,Mariola_Elżbieta_Bidzan_22,10-5604_01-3001-0012-8040
215,215,Paulina Beata Golińska,https://orcid.org/0000-0001-7407-0720,https://doi.org/10.5604/01.3001.0012.8040,Neuropsychological rehabilitation of an adolescent patient after intracranial embolization of AVM - a case study,2018,Acta Neuropsychologica,Paulina_Beata_Golińska_8,10-5604_01-3001-0012-8040
98,98,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5604/01.3001.0012.8040,NEUROPSYCHOLOGICAL REHABILITATION OF AN ADOLESCENT PATIENT AFTER INTRACRANIAL EMBOLIZATION OF AVM – A CASE STUDY,2018,Acta Neuropsychologica,Mariola_Elżbieta_Bidzan_22,10-5604_01-3001-0012-8040
215,215,Paulina Beata Golińska,https://orcid.org/0000-0001-7407-0720,https://doi.org/10.5604/01.3001.0012.8040,Neuropsychological rehabilitation of an adolescent patient after intracranial embolization of AVM - a case study,2018,Acta Neuropsychologica,Paulina_Beata_Golińska_8,10-5604_01-3001-0012-8040
99,99,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.14656/pfp20180306,Więź z własną matką a stawanie się matką - zagadnienia teoretyczne,2018,Polskie Forum Psychologiczne,Mariola_Elżbieta_Bidzan_23,10-14656_pfp20180306
103,103,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.14691/cppj.23.1.59,Dzieci urodzone przedwcześnie po syndromie przetaczania krwi między płodami (TTTS) - już zdrowe? czy jeszcze chore? ,2017,Czasopismo Psychologiczne,Mariola_Elżbieta_Bidzan_27,10-14691_cppj-23-1-59
107,107,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5604/01.3001.0010.7045,"PSYCHOLOGICAL RESOURCES OF CAREGIVERS OF INDIVIDUALS SUFFERING FROM PARKINSON’S DISEASE, AND THEIR DECLARED FEELING OF BURDEN",2017,Acta Neuropsychologica,Mariola_Elżbieta_Bidzan_31,10-5604_01-3001-0010-7045
217,217,Paulina Beata Golińska,https://orcid.org/0000-0001-7407-0720,https://doi.org/10.5604/01.3001.0010.7045,"Psychological resources of caregivers of individuals suffering from Parkinson's disease, and their declared feeling of burden",2017,Acta Neuropsychologica,Paulina_Beata_Golińska_10,10-5604_01-3001-0010-7045
107,107,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5604/01.3001.0010.7045,"PSYCHOLOGICAL RESOURCES OF CAREGIVERS OF INDIVIDUALS SUFFERING FROM PARKINSON’S DISEASE, AND THEIR DECLARED FEELING OF BURDEN",2017,Acta Neuropsychologica,Mariola_Elżbieta_Bidzan_31,10-5604_01-3001-0010-7045
217,217,Paulina Beata Golińska,https://orcid.org/0000-0001-7407-0720,https://doi.org/10.5604/01.3001.0010.7045,"Psychological resources of caregivers of individuals suffering from Parkinson's disease, and their declared feeling of burden",2017,Acta Neuropsychologica,Paulina_Beata_Golińska_10,10-5604_01-3001-0010-7045
113,113,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.3390/ijerph18168557,Potential Psychological and Biological Mechanisms Underlying the Effectiveness of Neonatal Music Therapy during Kangaroo Mother Care for Preterm Infants and Their Parents,2021-08-13,International Journal of Environmental Research and Public Health,Łucja_Bieleninik_21,10-3390_ijerph18168557
116,116,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.3390/ijerph18157989,Parental Attitudes toward Consent for Music Intervention Studies in Preterm Infants: A Cross-Sectional Study,2021-07-28,International Journal of Environmental Research and Public Health,Łucja_Bieleninik_24,10-3390_ijerph18157989
117,117,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.3390/brainsci11030340,Estimating Components and Costs of Standard Care for Children with Autism Spectrum Disorder in Europe from a Large International Sample,2021-03-07,Brain Sciences,Łucja_Bieleninik_25,10-3390_brainsci11030340
118,118,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.3390/ijerph18041733,"Defining Attachment and Bonding: Overlaps, Differences and Implications for Music Therapy Clinical Practice and Research in the Neonatal Intensive Care Unit (NICU)",2021-02-10,International Journal of Environmental Research and Public Health,Łucja_Bieleninik_26,10-3390_ijerph18041733
156,156,Hanna Wanda Brycz,https://orcid.org/0000-0001-7003-9793,https://doi.org/10.17265/2159-5542/2018.07.001,Goal Attainments and the Role of Metacognitive Self in Task Accomplishment,2018,"Psychology Research, 8 (7), pp. 289-299",Hanna_Wanda_Brycz_11,10-17265_2159-5542_2018-07-001
166,166,DAGMARA BUDNIK-PRZYBYLSKA,https://orcid.org/0000-0002-5943-4773,https://doi.org/10.4467/20843879pr.20.009.12265,Czy istnieją związki między predyspozycjami temperamentalnymi w sposobie stosowania wyobrażeń u młodych sportowców?,2020,Psychologia Rozwojowa,DAGMARA_BUDNIK-PRZYBYLSKA_4,10-4467_20843879pr-20-009-12265
170,170,DAGMARA BUDNIK-PRZYBYLSKA,https://orcid.org/0000-0002-5943-4773,https://doi.org/10.14656/pfp20200205,Reliability and validity of the Polish version of the Sport Imagery Ability Questionnaire (SIAQ). Psychometric characteristics of the SIAQ,2020,Polskie Forum Psychologiczne,DAGMARA_BUDNIK-PRZYBYLSKA_8,10-14656_pfp20200205
179,179,DAGMARA BUDNIK-PRZYBYLSKA,https://orcid.org/0000-0002-5943-4773,https://doi.org/10.5604/01.3001.0010.2409,The dynamics of cognitive functioning in the process of preparing a contestant for a triathlon. A case study with the use of the author's neuropsychological support program,2017,Acta Neuropsychologica,DAGMARA_BUDNIK-PRZYBYLSKA_17,10-5604_01-3001-0010-2409
180,180,Magdalena Anna Chrzan-Dętkoś,https://orcid.org/0000-0002-7297-8003,https://doi.org/10.12740/pp/105494,"The program of psychological and breastfeeding support “Maternity step by step”: an example of effective solution for the prevention, diagnostics and treatment of prenatal and postpartum depression",2020-06-30,Psychiatria Polska,Magdalena_Anna_Chrzan-Dętkoś_1,10-12740_pp_105494
182,182,Dorota Dominika Dykalska-Bieck,https://orcid.org/0000-0002-3732-4418,https://doi.org/10.14656/pfp20170407,Wychowanie w kulturze konsumpcji. Postawy wychowawcze rodziców a tendencje materialistyczne dzieci 5-6 letnich,2017,Polskie Forum Psychologiczne,Dorota_Dominika_Dykalska-Bieck_2,10-14656_pfp20170407
536,536,Anna Maria Zawadzka,https://orcid.org/0000-0003-1350-3881,https://doi.org/10.14656/pfp20170407,Wychowanie w kulturze konsumpcji. Postawy wychowawcze rodziców a tendencje materialistyczne dzieci 5-6-letnich,2017,Polskie Forum Psychologiczne,Anna_Maria_Zawadzka_13,10-14656_pfp20170407
182,182,Dorota Dominika Dykalska-Bieck,https://orcid.org/0000-0002-3732-4418,https://doi.org/10.14656/pfp20170407,Wychowanie w kulturze konsumpcji. Postawy wychowawcze rodziców a tendencje materialistyczne dzieci 5-6 letnich,2017,Polskie Forum Psychologiczne,Dorota_Dominika_Dykalska-Bieck_2,10-14656_pfp20170407
536,536,Anna Maria Zawadzka,https://orcid.org/0000-0003-1350-3881,https://doi.org/10.14656/pfp20170407,Wychowanie w kulturze konsumpcji. Postawy wychowawcze rodziców a tendencje materialistyczne dzieci 5-6-letnich,2017,Polskie Forum Psychologiczne,Anna_Maria_Zawadzka_13,10-14656_pfp20170407
188,188,Agnieszka Magdalena Fanslau,https://orcid.org/0000-0002-3081-3235,https://doi.org/10.14691/cppj.25.2.151,Rola metapoznawczego Ja w poszukiwaniu diagnostycznych informacji o sobie,2019,Czasopismo Psychologiczne,Agnieszka_Magdalena_Fanslau_6,10-14691_cppj-25-2-151
197,197,Dorota Elżbieta Godlewska-Werner,https://orcid.org/0000-0002-0254-8163,https://doi.org/10.5604/01.3001.0014.1678,"Work engagement, organizational commitment and the work satisfaction of tax administration employees: the intermediary role of organizational climate and silence in the organizations",2020,Zarządzanie Zasobami Ludzkimi,Dorota_Elżbieta_Godlewska-Werner_5,10-5604_01-3001-0014-1678
209,209,Paulina Beata Golińska,https://orcid.org/0000-0001-7407-0720,https://doi.org/10.14656/pfp.2021.01.05,Mental health and the perceived consequences of the SARS-CoV-2,2021,Polskie Forum Psychologiczne,Paulina_Beata_Golińska_2,10-14656_pfp-2021-01-05
224,224,Michał Harciarek,https://orcid.org/0000-0001-8289-8878,https://doi.org/10.1037/dev0000865,Attentional System of Very Prematurely Born Preschoolers,2019,Developmental Psychology,Michał_Harciarek_7,10-1037_dev0000865
373,373,Aleksandra Mańkowska,https://orcid.org/0000-0002-5422-1541,https://doi.org/10.1037/dev0000865,Attentional system of very prematurely born preschoolers.,2019-11-25,Developmental Psychology,Aleksandra_Mańkowska_6,10-1037_dev0000865
511,511,Tamara Zofia Walczak-Kozłowska,https://orcid.org/0000-0002-9781-7281,https://doi.org/10.1037/dev0000865,Attentional system of very prematurely born preschoolers.,2020-02,Developmental Psychology,Tamara_Zofia_Walczak-Kozłowska_8,10-1037_dev0000865
224,224,Michał Harciarek,https://orcid.org/0000-0001-8289-8878,https://doi.org/10.1037/dev0000865,Attentional System of Very Prematurely Born Preschoolers,2019,Developmental Psychology,Michał_Harciarek_7,10-1037_dev0000865
373,373,Aleksandra Mańkowska,https://orcid.org/0000-0002-5422-1541,https://doi.org/10.1037/dev0000865,Attentional system of very prematurely born preschoolers.,2019-11-25,Developmental Psychology,Aleksandra_Mańkowska_6,10-1037_dev0000865
511,511,Tamara Zofia Walczak-Kozłowska,https://orcid.org/0000-0002-9781-7281,https://doi.org/10.1037/dev0000865,Attentional system of very prematurely born preschoolers.,2020-02,Developmental Psychology,Tamara_Zofia_Walczak-Kozłowska_8,10-1037_dev0000865
224,224,Michał Harciarek,https://orcid.org/0000-0001-8289-8878,https://doi.org/10.1037/dev0000865,Attentional System of Very Prematurely Born Preschoolers,2019,Developmental Psychology,Michał_Harciarek_7,10-1037_dev0000865
373,373,Aleksandra Mańkowska,https://orcid.org/0000-0002-5422-1541,https://doi.org/10.1037/dev0000865,Attentional system of very prematurely born preschoolers.,2019-11-25,Developmental Psychology,Aleksandra_Mańkowska_6,10-1037_dev0000865
511,511,Tamara Zofia Walczak-Kozłowska,https://orcid.org/0000-0002-9781-7281,https://doi.org/10.1037/dev0000865,Attentional system of very prematurely born preschoolers.,2020-02,Developmental Psychology,Tamara_Zofia_Walczak-Kozłowska_8,10-1037_dev0000865
227,227,Michał Harciarek,https://orcid.org/0000-0001-8289-8878,https://doi.org/10.1097%2Fwnn.0000000000000183,Chronological Effects of Emotional Valence on the Self-selected Retrieval of Autobiographical Memories,2019-03,Cognitive and Behavioral Neurology,Michał_Harciarek_10,10-1097%2Fwnn-0000000000000183
232,232,Michał Harciarek,https://orcid.org/0000-0001-8289-8878,https://doi.org/10.14656/pfp20180104,Zaburzenia uwagi u osób z przewlekłą niewydolnością nerek: implikacje dla poznawczego starzenia,2018,Polskie Forum Psychologiczne,Michał_Harciarek_15,10-14656_pfp20180104
242,242,Magdalena Iwanowska,https://orcid.org/0000-0002-0878-9523,https://doi.org/10.4467/25442554.mbk.17.022.8314,Stereotypy płci na polskim YouTube,2017,Media - Biznes - Kultura. Dziennikarstwo i komunikacja spoleczna,Magdalena_Iwanowska_6,10-4467_25442554-mbk-17-022-8314
243,243,Anna Maria Jankowska,https://orcid.org/0000-0001-6996-7103,https://doi.org/10.12740/pp/123165,Heterogeneity of cognitive profiles in students with borderline intellectual functioning,2021-08-31,Psychiatria Polska,Anna_Maria_Jankowska_1,10-12740_pp_123165
339,339,Ariadna Beata Łada-Maśko,https://orcid.org/0000-0003-3659-312X,https://doi.org/10.12740/pp/123165,Heterogeneity of cognitive profiles in students with borderline intellectual functioning,2021-08-31,Psychiatria Polska,Ariadna_Beata_Łada-Maśko_3,10-12740_pp_123165
350,350,Marta Łockiewicz,https://orcid.org/0000-0002-7461-8503,https://doi.org/10.12740/pp/123165,Heterogeniczność profili poznawczych uczniów z inteligencją niższą niż przeciętna,2021,Psychiatria Polska,Marta_Łockiewicz_1,10-12740_pp_123165
243,243,Anna Maria Jankowska,https://orcid.org/0000-0001-6996-7103,https://doi.org/10.12740/pp/123165,Heterogeneity of cognitive profiles in students with borderline intellectual functioning,2021-08-31,Psychiatria Polska,Anna_Maria_Jankowska_1,10-12740_pp_123165
339,339,Ariadna Beata Łada-Maśko,https://orcid.org/0000-0003-3659-312X,https://doi.org/10.12740/pp/123165,Heterogeneity of cognitive profiles in students with borderline intellectual functioning,2021-08-31,Psychiatria Polska,Ariadna_Beata_Łada-Maśko_3,10-12740_pp_123165
350,350,Marta Łockiewicz,https://orcid.org/0000-0002-7461-8503,https://doi.org/10.12740/pp/123165,Heterogeniczność profili poznawczych uczniów z inteligencją niższą niż przeciętna,2021,Psychiatria Polska,Marta_Łockiewicz_1,10-12740_pp_123165
266,266,Paweł Stefan Jurek,https://orcid.org/0000-0002-9958-3941,https://doi.org/10.5604/01.3001.0014.5837,"Mediating role of trust in leadership on the relationship between experience of negative treatment in the workplace, burnout, and work engagement",2020,Zarządzanie Zasobami Ludzkimi,Paweł_Stefan_Jurek_15,10-5604_01-3001-0014-5837
274,274,Paweł Stefan Jurek,https://orcid.org/0000-0002-9958-3941,https://doi.org/10.5604/01.3001.0011.7046,Bilingual advantage? Literacy and phonological awareness in polish-speaking early elementary school children learning English simultaneously,2018,Acta Neuropsychologica,Paweł_Stefan_Jurek_23,10-5604_01-3001-0011-7046
335,335,Małgorzata Lipowska,https://orcid.org/0000-0002-7422-159X,https://doi.org/10.5604/01.3001.0011.7046,Bilingual advantage? Literacy and phonological awareness in Polish-speaking early elementary school children learning English simultaneously,2018-03,Acta Neuropsychologica,Małgorzata_Lipowska_23,10-5604_01-3001-0011-7046
274,274,Paweł Stefan Jurek,https://orcid.org/0000-0002-9958-3941,https://doi.org/10.5604/01.3001.0011.7046,Bilingual advantage? Literacy and phonological awareness in polish-speaking early elementary school children learning English simultaneously,2018,Acta Neuropsychologica,Paweł_Stefan_Jurek_23,10-5604_01-3001-0011-7046
335,335,Małgorzata Lipowska,https://orcid.org/0000-0002-7422-159X,https://doi.org/10.5604/01.3001.0011.7046,Bilingual advantage? Literacy and phonological awareness in Polish-speaking early elementary school children learning English simultaneously,2018-03,Acta Neuropsychologica,Małgorzata_Lipowska_23,10-5604_01-3001-0011-7046
275,275,Paweł Stefan Jurek,https://orcid.org/0000-0002-9958-3941,https://doi.org/10.14656/pfp20180407,Dyskalkulia rozwojowa - deficyt wiadomości matematycznych czy umiejętności arytmetycznych - od rozważań terminologicznych do praktyki diagnostycznej,2018,Polskie Forum Psychologiczne,Paweł_Stefan_Jurek_24,10-14656_pfp20180407
330,330,Małgorzata Lipowska,https://orcid.org/0000-0002-7422-159X,https://doi.org/10.14656/pfp20180407,Dyskalkulia rozwojowa – deficyt wiadomości matematycznych czy umiejętności arytmetycznych – od rozważań terminologicznych do praktyki diagnostycznej ,2018,Polskie Forum Psychologiczne,Małgorzata_Lipowska_18,10-14656_pfp20180407
275,275,Paweł Stefan Jurek,https://orcid.org/0000-0002-9958-3941,https://doi.org/10.14656/pfp20180407,Dyskalkulia rozwojowa - deficyt wiadomości matematycznych czy umiejętności arytmetycznych - od rozważań terminologicznych do praktyki diagnostycznej,2018,Polskie Forum Psychologiczne,Paweł_Stefan_Jurek_24,10-14656_pfp20180407
330,330,Małgorzata Lipowska,https://orcid.org/0000-0002-7422-159X,https://doi.org/10.14656/pfp20180407,Dyskalkulia rozwojowa – deficyt wiadomości matematycznych czy umiejętności arytmetycznych – od rozważań terminologicznych do praktyki diagnostycznej ,2018,Polskie Forum Psychologiczne,Małgorzata_Lipowska_18,10-14656_pfp20180407
285,285,Natasza Joanna Kosakowska-Berezecka,https://orcid.org/0000-0003-3503-3921,https://doi.org/10.1037/men0000331,Gender belief systems through the lens of culture—Differences in precarious manhood beliefs and reactions to masculinity threat in Poland and Norway.,2021-04-08,Psychology of Men & Masculinities,Natasza_Joanna_Kosakowska-Berezecka_2,10-1037_men0000331
311,311,Aleksandra Ludmiła Lewandowska - Walter,https://orcid.org/0000-0001-9806-6339,https://doi.org/10.12740/pp/onlinefirst/114838,Families of people with Marfan syndrome. The relationship between the functioning of the family system and the life quality of the affected persons,2021-08-31,Psychiatria Polska,Aleksandra_Ludmiła_Lewandowska_-_Walter_1,10-12740_pp_onlinefirst_114838
325,325,Małgorzata Lipowska,https://orcid.org/0000-0002-7422-159X,https://doi.org/10.15557/pipk.2019.0027,Odpowiedź na komentarz redakcyjny do artykułu Wyzwania klinicznej diagnostyki psychologicznej dzieci i młodzieży. Rekomendacje konsultantów w dziedzinie psychologii klinicznej: Matczak i Stańczak (2019),2019,Psychiatria i Psychologia Kliniczna,Małgorzata_Lipowska_13,10-15557_pipk-2019-0027
370,370,Katarzyna Sitnik-Warchulska,https://orcid.org/0000-0001-8262-8034,https://doi.org/10.15557/pipk.2019.0027,Odpowiedź na komentarz redakcyjny do artykułu Wyzwania klinicznej diagnostyki psychologicznej dzieci i młodzieży. Rekomendacje konsultantów w dziedzinie psychologii klinicznej: Matczak i Stańczak (2019),2019,Psychiatria i Psychologia Kliniczna,Katarzyna_Sitnik-Warchulska_8,10-15557_pipk-2019-0027
325,325,Małgorzata Lipowska,https://orcid.org/0000-0002-7422-159X,https://doi.org/10.15557/pipk.2019.0027,Odpowiedź na komentarz redakcyjny do artykułu Wyzwania klinicznej diagnostyki psychologicznej dzieci i młodzieży. Rekomendacje konsultantów w dziedzinie psychologii klinicznej: Matczak i Stańczak (2019),2019,Psychiatria i Psychologia Kliniczna,Małgorzata_Lipowska_13,10-15557_pipk-2019-0027
370,370,Katarzyna Sitnik-Warchulska,https://orcid.org/0000-0001-8262-8034,https://doi.org/10.15557/pipk.2019.0027,Odpowiedź na komentarz redakcyjny do artykułu Wyzwania klinicznej diagnostyki psychologicznej dzieci i młodzieży. Rekomendacje konsultantów w dziedzinie psychologii klinicznej: Matczak i Stańczak (2019),2019,Psychiatria i Psychologia Kliniczna,Katarzyna_Sitnik-Warchulska_8,10-15557_pipk-2019-0027
351,351,Marta Łockiewicz,https://orcid.org/0000-0002-7461-8503,https://doi.org/10.3850/s2345734121000117,Single Word Spelling in English as a Native and a Foreign Language in Students with and without Dyslexia,2021-07,Asia Pacific Journal of Developmental Differences,Marta_Łockiewicz_2,10-3850_s2345734121000117
355,355,Marta Łockiewicz,https://orcid.org/0000-0002-7461-8503,https://doi.org/10.36534/erlj.2019.01.11,Linguistic transfer in English as a foreign language in a single free writing task in Polish students with and without dyslexia,2019-08-08,Educational Role of Language Journal,Marta_Łockiewicz_6,10-36534_erlj-2019-01-11
361,361,Marta Łockiewicz,https://orcid.org/0000-0002-7461-8503,https://doi.org/10.24131/3724.180207,"Umiejętności poprawnego zapisu wyrazów w L1 pośredniczą w związku pomiędzy poziomem przetwarzania fonologicznego w L1 a poprawnym zapisem wyrazów w L2 u młodzieży poprawnie czytającej, ale nie u młodzieży z dysleksją",2018,Edukacja,Marta_Łockiewicz_12,10-24131_3724-180207
378,378,Beata Mańkowska,https://orcid.org/0000-0003-2719-6536,https://doi.org/10.14656/pfp20190402,Stresogenność warunków pracy oraz radzenie sobie ze stresem a wypalenie zawodowe wśród pracowników gastronomii,2019,Polskie Forum Psychologiczne,Beata_Mańkowska_1,10-14656_pfp20190402
379,379,Beata Mańkowska,https://orcid.org/0000-0003-2719-6536,https://doi.org/10.14656/pfp20180212,Wypalenie zawodowe. Dylematy wokół istoty zjawiska oraz jego pomiaru,2018,Polskie Forum Psychologiczne,Beata_Mańkowska_2,10-14656_pfp20180212
402,402,Beata Pastwa - Wojciechowska,https://orcid.org/0000-0002-0561-6125,https://doi.org/10.5604/01.3001.0012.5889,"Mechanizmy wywierania wpływu społecznego wykorzystywane przez sprawców przestępstwa oszustwa metodami ""na wnuczka"" i ""na policjanta"" ",2018,Kultura bezpieczeństwa. Nauka - Praktyka - Refleksje,Beata_Pastwa_-_Wojciechowska_6,10-5604_01-3001-0012-5889
450,450,Wioletta Maria Radziwiłłowicz,https://orcid.org/0000-0002-1107-5804,https://doi.org/10.14656/pfp20180305,Negatywne wydarzenia w życiu dzieci i młodzieży - między ryzykiem wystąpienia depresji a wzrostem potraumatycznym,2018,Polskie Forum Psychologiczne,Wioletta_Maria_Radziwiłłowicz_4,10-14656_pfp20180305
467,467,Joanna Różycka-Tran,https://orcid.org/0000-0003-1131-3910,https://doi.org/10.10002/jclp.22570,The mental health continuum-short form: The structure and application for cross -cultural studies - A 38 nation study,2018,Journal of Clinical Psychology,Joanna_Różycka-Tran_14,10-10002_jclp-22570
477,477,Artur Sawicki,https://orcid.org/0000-0001-6179-5765,https://doi.org/10.1037/rel0000430,"Religiosity, spirituality, national narcissism, and prejudice toward refugees and sexual minorities in Poland.",2021-07-01,Psychology of Religion and Spirituality,Artur_Sawicki_5,10-1037_rel0000430
251,251,Jarosław Piotrowski,https://orcid.org/0000-0002-3315-1863,https://doi.org/10.1037/rel0000430,"Religiosity, spirituality, national narcissism, and prejudice toward refugees and sexual minorities in Poland.",2021-07-01,Psychology of Religion and Spirituality,Jarosław_Piotrowski_1,10-1037_rel0000430
449,449,Magdalena Żemojtel-Piotrowska,https://orcid.org/0000-0002-8017-8014,https://doi.org/10.1037/rel0000430,"Religiosity, spirituality, national narcissism, and prejudice toward refugees and sexual minorities in Poland.",2021-07-01,Psychology of Religion and Spirituality,Magdalena_Żemojtel-Piotrowska_5,10-1037_rel0000430
480,480,Artur Sawicki,https://orcid.org/0000-0001-6179-5765,https://doi.org/10.1111/jopy.12569,Country‐level correlates of the Dark Triad traits in 49 countries,2020,Journal of Personality,Artur_Sawicki_8,10-1111_jopy-12569
55,55,Peter Karl Jonason,https://orcid.org/0000-0002-8833-048X,https://doi.org/10.1111/jopy.12569,Country‐level correlates of the Dark Triad traits in 49 countries,2020-12,Journal of Personality,Peter_Karl_Jonason_4,10-1111_jopy-12569
457,457,Magdalena Żemojtel-Piotrowska,https://orcid.org/0000-0002-8017-8014,https://doi.org/10.1111/jopy.12569,Country‐level correlates of the Dark Triad traits in 49 countries,2020-12-18,Journal of Personality,Magdalena_Żemojtel-Piotrowska_13,10-1111_jopy-12569
492,492,Marcin Radosław Szulc,https://orcid.org/0000-0002-0997-0906,https://doi.org/10.5604/01.3001.0014.2656,Manipulowanie informacją w sieci za pomocą fake newsów jako zagrożenie dla młodzieży,2020,Psychologia Wychowawcza,Marcin_Radosław_Szulc_3,10-5604_01-3001-0014-2656
6,6,Cengiz Acartürk,https://orcid.org/0000-0002-5443-6868,https://doi.org/10.1049/ise2.12005,Continuous improvement on maturity and capability of Security Operation Centres,2021-01,IET Information Security,Cengiz_Acartürk_7,10-1049_ise2-12005
18,18,Anna Magdalena Bańbura-Nowak,https://orcid.org/0000-0002-8435-7845,https://doi.org/10.12740/pt/132247,Self-stigma for the time of passing — an interpretative phenomenological analysis of the experience of older women struggling with depression in the course of mood disorders,2021-06-15,Psychoterapia,Anna_Magdalena_Bańbura-Nowak_1,10-12740_pt_132247
290,290,Małgorzata Opoczyńska-Morasiewicz,https://orcid.org/0000-0003-1273-9446,https://doi.org/10.12740/pt/132247,Self-stigma for the time of passing — an interpretative phenomenological analysis of the experience of older women struggling with depression in the course of mood disorders,2021-06-15,Psychoterapia,Małgorzata_Opoczyńska-Morasiewicz_1,10-12740_pt_132247
18,18,Anna Magdalena Bańbura-Nowak,https://orcid.org/0000-0002-8435-7845,https://doi.org/10.12740/pt/132247,Self-stigma for the time of passing — an interpretative phenomenological analysis of the experience of older women struggling with depression in the course of mood disorders,2021-06-15,Psychoterapia,Anna_Magdalena_Bańbura-Nowak_1,10-12740_pt_132247
290,290,Małgorzata Opoczyńska-Morasiewicz,https://orcid.org/0000-0003-1273-9446,https://doi.org/10.12740/pt/132247,Self-stigma for the time of passing — an interpretative phenomenological analysis of the experience of older women struggling with depression in the course of mood disorders,2021-06-15,Psychoterapia,Małgorzata_Opoczyńska-Morasiewicz_1,10-12740_pt_132247
20,20,Anna Magdalena Bańbura-Nowak,https://orcid.org/0000-0002-8435-7845,https://doi.org/10.12740/pp/110061,Stigmatization of individuals suffering from mental illness and methods of counteraction – analysis of the statements of the elderly,2020-08-31,Psychiatria Polska,Anna_Magdalena_Bańbura-Nowak_3,10-12740_pp_110061
23,23,Katarzyna Fundament (Barani),https://orcid.org/0000-0003-1756-8674,https://doi.org/10.17951/j.2021.34.3.135-146,Attention Processes and Social Anxiety in Public Speaking,2021-12-23,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia",Katarzyna_Fundament_(Barani)_1,10-17951_j-2021-34-3-135-146
29,29,Krystian Barzykowski,https://orcid.org/0000-0003-4016-3966,https://doi.org/10.1037/pag0000594,Should I keep studying? Consequences of a decision to stop learning in young and older adults.,2021-03-11,Psychology and Aging,Krystian_Barzykowski_7,10-1037_pag0000594
32,32,Krystian Barzykowski,https://orcid.org/0000-0003-4016-3966,https://doi.org/10.3828/rs.2019.3,Discrimination or not? Romani children in Polish special schools and diagnoses of intellectual disability,2019,Romani Studies,Krystian_Barzykowski_10,10-3828_rs-2019-3
50,50,Barbara Jolanta Bętkowska-Korpała,https://orcid.org/0000-0001-7893-8726,https://doi.org/10.12740/pt/108617,Diagnostic interview on alcohol use disorder – DSM-5 classification in the context of addiction treatment challenges,2019,Psychoterapia,Barbara_Jolanta_Bętkowska-Korpała_7,10-12740_pt_108617
66,66,Marek Henryk Binder,https://orcid.org/0000-0002-2066-6198,https://doi.org/10.21307/ane-2021-012,Brain activity underlying response induced by SNARC-congruent and SNARC-incongruent stimuli,2021,Acta Neurobiologiae Experimentalis,Marek_Henryk_Binder_21,10-21307_ane-2021-012
68,68,Marek Henryk Binder,https://orcid.org/0000-0002-2066-6198,https://doi.org/10.1016/j.nicl.2020.102261,Auditory steady-state response to chirp-modulated tones: A pilot study in patients with disorders of consciousness,2020,NeuroImage: Clinical,Marek_Henryk_Binder_22,10-1016_j-nicl-2020-102261
